employee_id,hire_date,department,role,salary_usd,age,gender,office,education,years_experience,performance_score,satisfaction_score,is_active
EMP-4004,2015-11-03,Engineering,Junior Dev,115400,38,Female,Berlin,Master,11,4.9,6.3,True
EMP-4005,2018-09-15,Engineering,Senior Dev,115700,38,Male,Toronto,High School,11,4.7,8.7,True
EMP-4006,2019-05-04,HR,Recruiter,67700,56,Male,Berlin,High School,35,4.7,4.1,True
EMP-4007,2015-09-05,Marketing,CMO,114600,41,Male,London,Bachelor,16,1.9,6.4,True
EMP-4008,2020-04-01,Finance,Finance Manager,102400,32,Non-binary,Toronto,PhD,1,1.4,5.6,True
EMP-4009,2019-05-18,Finance,Analyst,85300,42,Female,London,Bachelor,17,1.9,7.3,True
EMP-4010,2023-04-15,Legal,Paralegal,99300,34,Non-binary,London,High School,4,2.6,3.4,True
EMP-4011,2018-02-10,Operations,Ops Manager,72800,54,Male,Sydney,Bachelor,10,3.4,8.4,True
EMP-4012,2023-03-03,Engineering,Senior Dev,107000,58,Male,London,High School,37,2.3,6.5,False
EMP-4013,2016-05-28,Marketing,Content Writer,61700,28,Female,London,Bachelor,3,3.8,1.3,True
EMP-4014,2023-04-26,Finance,CFO,133300,37,Non-binary,Sydney,PhD,3,4.6,3.4,True
EMP-4015,2016-01-17,Marketing,CMO,117700,57,Male,Toronto,Master,36,3.9,2.2,True
EMP-4016,2022-08-14,Legal,Senior Counsel,117900,38,Female,Sydney,Master,14,5.0,2.4,True
EMP-4017,2018-11-04,Finance,Accountant,106300,56,Non-binary,Remote,Bachelor,26,4.3,5.1,True
EMP-4018,2015-04-18,Marketing,Content Writer,66100,53,Female,Sydney,Bachelor,20,4.9,8.2,True
EMP-4019,2015-06-16,Engineering,Lead Engineer,113100,34,Female,New York,Bachelor,11,1.9,3.3,True
EMP-4020,2016-06-11,Marketing,SEO Specialist,98800,39,Non-binary,Toronto,Bachelor,0,1.7,2.8,False
EMP-4021,2015-10-28,Sales,VP of Sales,131700,43,Female,Sydney,PhD,19,4.3,3.7,True
EMP-4022,2020-06-01,HR,Recruiter,62700,40,Non-binary,Toronto,PhD,6,2.2,4.8,True
EMP-4023,2023-11-13,HR,HR Coordinator,54800,43,Non-binary,New York,PhD,7,2.6,2.6,True
EMP-4024,2015-09-10,Engineering,Senior Dev,102100,29,Male,London,Bachelor,2,2.5,7.2,True
EMP-4025,2015-08-05,Engineering,Junior Dev,90800,49,Non-binary,London,Bachelor,18,2.1,6.1,True
EMP-4026,2021-07-17,Operations,Ops Analyst,57600,49,Non-binary,London,PhD,16,2.5,9.7,False
EMP-4027,2022-05-22,Legal,Paralegal,87900,49,Female,Toronto,Bachelor,17,1.9,3.9,True
EMP-4028,2019-11-01,Legal,Associate,132800,34,Male,Berlin,PhD,1,4.3,4.8,True
EMP-4029,2018-05-01,Sales,Sales Manager,98900,56,Male,Berlin,PhD,28,1.0,8.6,True
EMP-4030,2015-10-10,Sales,VP of Sales,106900,38,Male,London,Bachelor,2,2.1,8.2,True
EMP-4031,2017-09-17,Marketing,Content Writer,69700,39,Male,Remote,PhD,8,2.4,6.8,True
EMP-4032,2021-10-22,Engineering,Staff Engineer,139600,27,Non-binary,Berlin,Master,6,2.9,7.6,True
EMP-4033,2016-10-11,Operations,COO,106300,25,Non-binary,Remote,Master,0,1.8,9.8,False
EMP-4034,2015-02-23,Sales,VP of Sales,143800,52,Female,Sydney,Master,5,1.2,4.9,True
EMP-4035,2015-04-14,Marketing,Marketing Manager,102800,37,Non-binary,Remote,Bachelor,11,2.4,8.5,True
EMP-4036,2016-07-04,Product,VP of Product,178400,36,Non-binary,Toronto,Bachelor,1,1.9,7.0,True
EMP-4037,2016-08-23,Finance,Accountant,102000,29,Male,London,Master,7,2.3,9.1,True
EMP-4038,2021-09-27,Operations,COO,89900,24,Male,Remote,PhD,0,1.8,6.9,True
EMP-4039,2019-07-23,Legal,Associate,111200,23,Female,London,High School,0,1.4,1.4,True
EMP-4040,2018-05-09,Legal,Senior Counsel,156800,57,Female,London,Bachelor,30,3.3,5.1,True
EMP-4041,2019-01-30,Legal,Senior Counsel,136700,41,Male,New York,Master,13,3.5,8.9,False
EMP-4042,2022-04-12,Operations,COO,94500,30,Non-binary,Remote,Bachelor,1,2.2,6.9,True
EMP-4043,2018-12-21,Finance,Accountant,103200,53,Non-binary,London,PhD,4,4.7,9.6,True
EMP-4044,2015-04-11,HR,Recruiter,77000,42,Female,Berlin,High School,17,1.9,8.4,True
EMP-4045,2015-05-10,Operations,Ops Manager,79000,30,Female,Toronto,High School,1,4.8,1.6,True
EMP-4046,2016-11-20,Operations,COO,81600,51,Non-binary,Sydney,PhD,0,2.3,9.7,True
EMP-4047,2018-12-17,Sales,VP of Sales,124600,47,Female,Sydney,Master,1,4.7,8.8,True
EMP-4048,2017-02-23,Finance,Accountant,86700,34,Non-binary,Sydney,PhD,1,4.9,10.0,True
EMP-4049,2019-08-29,HR,HR Coordinator,72300,30,Non-binary,Sydney,High School,9,3.6,6.1,True
EMP-4050,2016-09-11,HR,HR Coordinator,74700,47,Non-binary,New York,Master,11,1.0,1.0,True
EMP-4051,2022-04-16,Engineering,Engineering Manager,200400,55,Female,Remote,PhD,8,3.1,9.6,True
EMP-4052,2017-05-03,Operations,COO,99700,55,Female,Berlin,High School,6,4.6,8.3,True
EMP-4053,2020-06-27,HR,HR Manager,104500,49,Male,Berlin,High School,13,2.2,8.2,True
EMP-4054,2023-02-22,Marketing,SEO Specialist,103400,25,Non-binary,Remote,High School,4,2.9,1.9,False
EMP-4055,2016-03-15,Operations,Ops Analyst,59700,54,Non-binary,Sydney,Master,8,2.2,8.5,True
EMP-4056,2016-12-06,Engineering,Staff Engineer,183600,39,Non-binary,London,High School,12,4.8,8.0,True
EMP-4057,2022-01-11,Finance,Finance Manager,97400,44,Male,Sydney,Master,5,4.9,8.0,True
EMP-4058,2020-05-05,Product,VP of Product,176300,25,Non-binary,New York,Master,0,2.8,1.5,True
EMP-4059,2023-09-26,Engineering,Lead Engineer,113800,49,Non-binary,Toronto,Bachelor,5,2.2,9.8,True
EMP-4060,2015-07-31,HR,HR Manager,73700,31,Non-binary,London,Bachelor,0,2.7,2.1,False
EMP-4061,2017-11-04,HR,HR Manager,91900,55,Female,Berlin,Master,14,1.9,3.0,True
EMP-4062,2019-04-09,Engineering,Senior Dev,136400,35,Non-binary,London,High School,8,1.9,1.1,True
EMP-4063,2016-10-02,Product,Senior PM,123100,57,Non-binary,Toronto,Master,19,3.5,1.2,True
EMP-4064,2019-11-12,Product,Senior PM,174800,55,Male,Remote,Master,29,2.1,5.2,True
EMP-4065,2023-08-27,Sales,SDR,88800,47,Female,Sydney,High School,3,3.5,6.8,True
EMP-4066,2023-12-02,Finance,Analyst,92300,58,Non-binary,Remote,Master,28,3.6,8.0,False
EMP-4067,2015-06-26,Marketing,Content Writer,86100,37,Female,Berlin,High School,1,3.4,2.9,False
EMP-4068,2017-08-01,HR,Recruiter,64300,37,Non-binary,London,Master,10,4.4,1.3,True
EMP-4069,2023-04-14,Engineering,Junior Dev,85100,34,Female,Remote,PhD,4,1.4,7.5,True
EMP-4070,2018-01-31,Finance,CFO,119300,51,Non-binary,Sydney,Bachelor,21,2.2,3.8,True
EMP-4071,2016-12-14,Legal,Paralegal,96300,47,Non-binary,Berlin,High School,11,2.8,5.4,True
EMP-4072,2022-04-11,HR,Recruiter,68100,56,Male,Toronto,Master,30,3.4,4.6,True
EMP-4073,2021-06-27,HR,HR Coordinator,73700,29,Female,New York,Master,0,2.2,7.6,True
EMP-4074,2021-02-02,HR,Recruiter,62600,56,Male,New York,Bachelor,27,3.6,4.0,False
EMP-4075,2015-10-12,Product,Product Analyst,117900,22,Non-binary,Sydney,Master,1,2.2,8.3,True
EMP-4076,2017-03-24,Legal,Associate,134100,50,Non-binary,Berlin,Master,27,1.8,1.1,True
EMP-4077,2023-02-21,Product,VP of Product,142400,48,Male,Sydney,PhD,5,3.8,5.7,True
EMP-4078,2022-09-01,Legal,Associate,128700,58,Non-binary,Berlin,Master,4,4.6,1.7,True
EMP-4079,2018-03-22,Operations,COO,102800,26,Male,Berlin,Bachelor,0,3.9,6.9,False
EMP-4080,2015-02-19,Product,Product Manager,127600,41,Non-binary,Toronto,PhD,2,2.1,8.1,True
EMP-4081,2023-04-18,Engineering,Senior Dev,122800,37,Female,Sydney,High School,15,4.7,4.4,True
EMP-4082,2016-12-26,Product,Product Manager,119800,55,Female,Sydney,High School,30,2.8,9.2,True
EMP-4083,2022-02-04,Operations,Ops Analyst,65200,35,Non-binary,London,Bachelor,10,4.4,6.0,True
EMP-4084,2019-07-17,HR,HR Coordinator,54800,48,Non-binary,Remote,Master,12,2.1,3.8,True
EMP-4085,2018-02-26,Engineering,Junior Dev,81400,58,Female,Toronto,High School,29,4.0,5.6,True
EMP-4086,2016-06-19,Operations,Ops Manager,89100,37,Male,Remote,Bachelor,10,4.3,3.9,True
EMP-4087,2020-03-13,Finance,Analyst,92100,31,Female,Berlin,Bachelor,3,1.3,4.4,True
EMP-4088,2017-06-01,Product,Product Manager,104400,30,Non-binary,London,Master,6,1.7,9.2,True
EMP-4089,2021-05-28,Finance,Accountant,109300,42,Male,Sydney,High School,0,2.2,7.0,True
EMP-4090,2023-02-12,Finance,Finance Manager,110600,33,Male,Toronto,Master,4,2.6,5.7,True
EMP-4091,2017-03-28,Marketing,Marketing Manager,104200,47,Non-binary,New York,Bachelor,7,3.1,2.3,True
EMP-4092,2020-09-18,Finance,Finance Manager,99900,41,Non-binary,Berlin,Master,8,4.0,6.0,True
EMP-4093,2020-05-01,Legal,Paralegal,95700,53,Female,New York,Master,9,3.9,5.4,True
EMP-4094,2022-01-06,Engineering,Senior Dev,97300,23,Female,Berlin,Master,1,4.9,9.3,True
EMP-4095,2020-01-01,Marketing,CMO,122300,51,Female,Sydney,Master,28,3.1,6.7,True
EMP-4096,2022-02-09,Sales,SDR,69800,22,Non-binary,New York,Bachelor,1,3.5,4.2,True
EMP-4097,2015-11-14,Legal,General Counsel,123300,52,Non-binary,London,Bachelor,11,1.4,9.5,True
EMP-4098,2018-02-16,Legal,Associate,95500,44,Non-binary,Berlin,Bachelor,7,3.9,1.2,True
EMP-4099,2017-09-06,Product,Product Analyst,119500,51,Female,Sydney,PhD,12,3.6,2.4,True
EMP-4100,2022-08-06,Legal,General Counsel,164400,33,Female,Berlin,Master,8,4.9,7.6,True
EMP-4101,2016-04-04,Product,Senior PM,137500,56,Female,New York,PhD,2,4.9,6.5,True
EMP-4102,2023-08-03,Marketing,CMO,116700,41,Non-binary,Berlin,Bachelor,0,4.0,7.1,False
EMP-4103,2023-08-20,Sales,Sales Manager,100000,32,Female,Berlin,High School,5,3.7,7.7,True
EMP-4104,2021-07-19,Engineering,Senior Dev,99500,43,Female,Berlin,Bachelor,22,2.3,9.4,True
EMP-4105,2017-03-09,Product,VP of Product,177800,31,Non-binary,Berlin,Master,7,3.2,7.2,True
EMP-4106,2018-07-18,Marketing,Content Writer,65200,32,Female,London,Master,1,1.7,2.6,True
EMP-4107,2021-01-15,Marketing,CMO,135600,45,Non-binary,Sydney,Bachelor,19,3.1,8.0,True
EMP-4108,2017-01-26,Finance,CFO,114000,45,Male,Berlin,PhD,15,2.9,7.5,True
EMP-4109,2022-08-31,Finance,Analyst,95100,42,Non-binary,Toronto,High School,2,4.9,3.1,True
EMP-4110,2019-09-23,Product,Product Analyst,118100,36,Non-binary,New York,PhD,11,1.0,9.4,True
EMP-4111,2018-09-05,Marketing,Content Writer,84900,26,Male,Remote,High School,3,1.1,3.2,True
EMP-4112,2023-04-21,Operations,Ops Manager,88600,28,Female,Remote,Master,3,3.4,1.4,True
EMP-4113,2018-11-17,Legal,General Counsel,156500,36,Non-binary,Berlin,PhD,6,2.5,3.0,True
EMP-4114,2016-06-30,Product,Senior PM,139000,58,Female,Toronto,Master,34,3.3,5.9,True
EMP-4115,2020-09-29,HR,Recruiter,75700,52,Non-binary,London,PhD,30,3.9,3.7,True
EMP-4116,2023-10-02,Engineering,Junior Dev,93300,30,Male,Toronto,Master,2,1.2,4.0,True
EMP-4117,2015-05-30,Finance,Accountant,116200,55,Non-binary,Remote,High School,33,4.9,6.6,True
EMP-4118,2021-07-23,Operations,Ops Analyst,60300,22,Non-binary,Remote,Master,0,4.3,5.8,True
EMP-4119,2019-08-21,Finance,Finance Manager,129700,32,Male,New York,Master,10,1.8,4.9,True
EMP-4120,2022-01-24,Finance,Finance Manager,113200,42,Non-binary,New York,PhD,10,5.0,5.7,True
EMP-4121,2015-01-17,Engineering,Junior Dev,117300,49,Non-binary,Remote,Master,27,3.2,5.3,True
EMP-4122,2021-05-22,Engineering,Junior Dev,109400,42,Non-binary,Remote,Master,15,3.8,6.8,True
EMP-4123,2019-04-06,Legal,General Counsel,130800,52,Non-binary,London,Bachelor,23,3.6,8.1,True
EMP-4124,2023-03-08,Product,Product Manager,138800,45,Non-binary,Toronto,Master,13,4.3,2.3,True
EMP-4125,2015-06-24,Product,VP of Product,169800,50,Male,Toronto,PhD,13,3.6,8.8,False
EMP-4126,2020-07-11,Engineering,Staff Engineer,166400,57,Non-binary,New York,PhD,14,3.5,7.8,True
EMP-4127,2016-07-16,Operations,Ops Analyst,81200,22,Male,Sydney,High School,0,4.3,2.5,False
EMP-4128,2018-08-23,Finance,Accountant,106800,45,Non-binary,New York,PhD,23,4.4,1.0,True
EMP-4129,2023-02-02,HR,HR Director,108200,44,Male,Remote,PhD,21,1.1,1.1,True
EMP-4130,2018-10-08,Engineering,Junior Dev,81200,33,Male,Toronto,High School,7,1.7,2.3,False
EMP-4131,2022-12-07,Marketing,Content Writer,61300,30,Male,New York,Bachelor,0,1.5,1.1,False
EMP-4132,2019-06-22,Engineering,Engineering Manager,168800,23,Non-binary,New York,PhD,2,2.0,9.0,True
EMP-4133,2021-05-04,Operations,COO,83000,30,Male,Remote,High School,0,4.5,5.4,True
EMP-4134,2023-09-27,Engineering,Lead Engineer,147900,37,Non-binary,Remote,Bachelor,16,4.5,7.0,False
EMP-4135,2020-03-03,Engineering,Engineering Manager,148500,34,Male,New York,PhD,7,1.2,5.3,True
EMP-4136,2022-09-29,Product,Senior PM,142200,51,Non-binary,Sydney,High School,13,3.9,3.2,True
EMP-4137,2016-11-23,Marketing,SEO Specialist,73000,40,Non-binary,New York,PhD,13,2.1,1.5,False
EMP-4138,2017-07-28,Finance,CFO,113700,58,Female,Sydney,PhD,4,1.1,1.3,False
EMP-4139,2018-10-07,Engineering,Senior Dev,132200,25,Female,Sydney,High School,4,1.1,2.3,True
EMP-4140,2022-03-17,Finance,Analyst,92700,30,Non-binary,Remote,High School,0,1.0,8.3,True
EMP-4141,2023-01-03,Operations,Ops Analyst,60600,48,Non-binary,Berlin,Master,13,2.2,1.3,True
EMP-4142,2019-11-15,HR,HR Director,114400,37,Male,Berlin,High School,9,1.1,8.0,True
EMP-4143,2015-03-26,Finance,Finance Manager,104300,32,Non-binary,New York,Master,9,4.3,9.1,True
EMP-4144,2016-01-14,Finance,Analyst,91800,38,Male,New York,Master,3,1.0,1.8,True
EMP-4145,2019-09-06,Operations,Ops Analyst,76700,32,Male,Toronto,Master,5,3.5,2.2,True
EMP-4146,2020-08-02,Product,Product Manager,143400,25,Non-binary,London,Bachelor,1,4.3,4.7,True
EMP-4147,2019-09-07,Legal,Paralegal,103500,44,Non-binary,New York,Bachelor,23,3.2,3.5,False
EMP-4148,2021-10-06,Sales,SDR,92200,46,Male,Toronto,PhD,0,1.8,4.9,False
EMP-4149,2023-06-18,Operations,Ops Analyst,67400,30,Non-binary,Sydney,Master,0,2.7,3.4,True
EMP-4150,2021-05-27,Sales,Account Executive,98600,30,Male,Sydney,PhD,7,2.0,3.0,True
EMP-4151,2016-03-08,Legal,Associate,126500,45,Non-binary,Remote,PhD,17,2.1,3.0,False
EMP-4152,2023-12-08,Operations,COO,87200,33,Female,Sydney,Master,9,1.7,5.1,True
EMP-4153,2021-03-23,Product,Product Manager,110900,56,Female,Sydney,Bachelor,14,4.4,4.1,False
EMP-4154,2015-01-30,Legal,Senior Counsel,122600,43,Female,Sydney,PhD,19,4.9,8.8,True
EMP-4155,2018-10-26,Marketing,CMO,132100,29,Female,Remote,Bachelor,4,1.8,1.3,False
EMP-4156,2019-04-07,Sales,Account Executive,88800,52,Male,Remote,PhD,31,1.1,2.1,True
EMP-4157,2016-02-18,Finance,Accountant,86800,55,Male,Sydney,High School,9,4.4,7.1,True
EMP-4158,2018-08-12,Operations,Ops Analyst,72000,28,Male,Berlin,Master,1,1.3,8.1,True
EMP-4159,2017-11-25,Finance,Finance Manager,115500,33,Non-binary,Remote,High School,11,3.0,9.9,False
EMP-4160,2019-12-09,Sales,SDR,70900,52,Non-binary,Sydney,Master,26,1.2,8.3,False
EMP-4161,2015-12-16,Sales,VP of Sales,104000,23,Female,Sydney,Bachelor,1,3.1,5.0,True
EMP-4162,2016-04-08,Marketing,Marketing Manager,109600,27,Female,Toronto,PhD,3,3.9,5.9,True
EMP-4163,2023-05-17,Product,Product Analyst,119600,58,Male,Remote,High School,31,2.5,2.4,True
EMP-4164,2018-06-02,Legal,General Counsel,157800,24,Male,Sydney,Master,0,1.3,3.0,True
EMP-4165,2021-01-01,Product,VP of Product,137200,42,Non-binary,Sydney,Master,15,3.2,6.8,True
EMP-4166,2021-01-10,HR,HR Director,102900,38,Non-binary,London,High School,8,3.9,9.3,True
EMP-4167,2018-06-27,Finance,Finance Manager,121500,49,Female,Sydney,High School,22,3.5,5.2,True
EMP-4168,2019-02-12,HR,HR Director,85600,26,Male,Toronto,PhD,5,3.3,3.5,True
EMP-4169,2016-12-14,Product,Senior PM,148500,49,Female,Toronto,Bachelor,25,1.2,5.4,True
EMP-4170,2021-09-17,HR,Recruiter,68000,56,Non-binary,Sydney,Master,26,2.6,4.8,True
EMP-4171,2020-04-08,Product,VP of Product,155800,29,Non-binary,Berlin,Bachelor,5,2.5,5.4,True
EMP-4172,2023-07-30,HR,HR Director,104700,39,Female,Berlin,High School,17,2.7,3.4,True
EMP-4173,2017-10-21,Sales,SDR,70900,48,Male,Remote,Master,15,2.1,5.3,True
EMP-4174,2017-04-14,Marketing,CMO,135600,51,Female,Remote,PhD,28,4.3,3.1,True
EMP-4175,2017-04-03,Sales,Sales Manager,100500,23,Non-binary,London,High School,0,1.4,9.2,True
EMP-4176,2020-02-18,Sales,Sales Manager,102400,58,Non-binary,Berlin,Master,10,4.6,7.2,True
EMP-4177,2019-03-11,Engineering,Lead Engineer,135000,34,Male,Remote,Master,1,1.4,1.9,False
EMP-4178,2021-11-18,Marketing,CMO,115700,54,Female,New York,Bachelor,19,2.1,4.2,True
EMP-4179,2021-04-02,Finance,Accountant,92500,38,Male,Sydney,High School,12,3.1,8.5,True
EMP-4180,2016-06-23,Engineering,Junior Dev,115600,46,Non-binary,Remote,PhD,18,2.6,1.9,True
EMP-4181,2015-08-11,HR,Recruiter,81700,34,Non-binary,Berlin,PhD,12,3.8,6.3,True
EMP-4182,2017-09-05,HR,Recruiter,65600,55,Female,New York,Bachelor,34,4.1,6.7,True
EMP-4183,2015-09-18,Engineering,Engineering Manager,161600,58,Female,Remote,Bachelor,13,3.9,9.3,True
EMP-4184,2016-10-07,Legal,Paralegal,77900,24,Male,Toronto,PhD,1,1.6,3.2,True
EMP-4185,2015-06-18,Operations,COO,98400,37,Female,Toronto,PhD,12,2.9,3.2,False
EMP-4186,2016-10-21,Marketing,Marketing Manager,114300,37,Female,Sydney,PhD,13,1.2,6.3,True
EMP-4187,2022-03-17,Engineering,Lead Engineer,128500,51,Non-binary,London,Master,6,3.6,3.8,True
EMP-4188,2015-03-31,Finance,CFO,121300,26,Non-binary,Sydney,Master,0,3.3,4.3,True
EMP-4189,2017-10-03,HR,HR Manager,81500,42,Male,Toronto,Bachelor,13,2.5,7.5,True
EMP-4190,2021-09-04,Operations,COO,93100,23,Non-binary,New York,High School,2,3.0,2.5,True
EMP-4191,2022-10-13,Finance,CFO,136300,29,Non-binary,New York,Bachelor,8,2.3,8.7,False
EMP-4192,2016-01-10,Operations,Ops Manager,70900,56,Non-binary,New York,Master,26,1.1,9.4,False
EMP-4193,2018-11-07,Product,Product Manager,120500,46,Female,New York,High School,20,2.1,2.6,True
EMP-4194,2021-09-11,Finance,Accountant,107800,29,Non-binary,Remote,Bachelor,8,3.2,9.8,True
EMP-4195,2016-10-02,Sales,SDR,69200,33,Male,Toronto,Master,12,1.6,5.9,False
EMP-4196,2018-10-02,Engineering,Senior Dev,125600,25,Non-binary,New York,PhD,0,2.1,2.0,False
EMP-4197,2018-11-23,Legal,Associate,109600,37,Male,New York,Bachelor,16,3.8,5.3,True
EMP-4198,2022-07-06,HR,Recruiter,88000,39,Female,Sydney,High School,12,4.2,8.2,True
EMP-4199,2020-03-02,HR,HR Coordinator,60500,50,Non-binary,Berlin,Bachelor,17,1.6,6.2,True
EMP-4200,2016-01-24,Finance,Finance Manager,138200,52,Non-binary,Remote,High School,8,2.5,1.1,True
EMP-4201,2022-08-02,HR,Recruiter,84400,55,Non-binary,Toronto,PhD,15,2.0,4.7,True
EMP-4202,2019-04-24,Product,Senior PM,161900,54,Female,Sydney,High School,31,3.6,3.9,True
EMP-4203,2018-06-20,Finance,CFO,147800,41,Male,Sydney,PhD,6,4.7,5.1,True
EMP-4204,2023-01-20,HR,HR Coordinator,69700,48,Male,Sydney,Bachelor,21,2.7,3.7,True
EMP-4205,2015-11-30,Sales,Account Executive,87100,58,Male,Remote,Master,14,2.2,4.3,False
EMP-4206,2015-06-16,Product,Product Manager,143300,57,Female,London,High School,8,3.2,8.1,True
EMP-4207,2016-02-08,Product,Product Manager,136300,22,Non-binary,Toronto,Master,0,3.7,4.2,True
EMP-4208,2018-12-16,Product,Product Manager,111500,22,Non-binary,Toronto,PhD,1,1.5,6.3,False
EMP-4209,2016-12-09,Engineering,Senior Dev,133800,53,Male,London,PhD,32,3.3,1.5,True
EMP-4210,2020-10-09,Sales,Account Executive,105600,57,Non-binary,New York,Master,24,1.0,6.5,True
EMP-4211,2018-04-11,Product,Senior PM,134500,55,Non-binary,Toronto,PhD,0,1.4,1.7,True
EMP-4212,2021-05-24,Operations,COO,101600,28,Non-binary,London,PhD,3,1.8,8.5,True
EMP-4213,2023-04-17,Sales,Sales Manager,117600,27,Female,Sydney,High School,0,3.6,7.7,True
EMP-4214,2016-04-28,Operations,Ops Analyst,78800,48,Non-binary,Berlin,High School,25,4.3,1.3,True
EMP-4215,2018-01-18,Finance,CFO,130700,38,Female,Remote,Master,13,4.0,3.0,True
EMP-4216,2016-09-28,Engineering,Senior Dev,136300,25,Non-binary,Sydney,Master,2,2.5,1.5,False
EMP-4217,2018-09-25,Legal,Associate,118500,34,Male,London,High School,9,1.7,8.2,False
EMP-4218,2015-03-21,Product,Product Manager,122700,41,Non-binary,Remote,Bachelor,17,1.3,2.4,True
EMP-4219,2020-10-30,Sales,VP of Sales,139500,42,Male,Toronto,High School,1,3.5,1.2,False
EMP-4220,2016-05-15,Finance,CFO,136200,42,Male,London,Master,14,4.1,7.8,True
EMP-4221,2021-01-28,Marketing,SEO Specialist,95400,48,Female,Remote,PhD,24,4.4,4.3,True
EMP-4222,2015-02-19,Engineering,Senior Dev,127300,43,Non-binary,Berlin,High School,9,2.8,6.5,True
EMP-4223,2022-07-27,Marketing,Content Writer,76900,33,Non-binary,Sydney,Bachelor,4,3.2,8.6,True
EMP-4224,2017-05-25,Product,Product Analyst,96100,55,Female,London,Bachelor,12,1.2,9.3,True
EMP-4225,2021-01-25,Finance,Analyst,73700,37,Female,London,High School,10,1.6,6.9,True
EMP-4226,2019-01-07,Operations,Ops Analyst,55500,51,Female,Toronto,Master,15,4.1,7.7,True
EMP-4227,2019-05-22,Finance,Accountant,88900,22,Non-binary,Toronto,PhD,0,3.8,4.5,True
EMP-4228,2015-11-06,Marketing,SEO Specialist,72800,38,Male,Sydney,High School,11,3.1,2.6,False
EMP-4229,2018-01-21,Product,Product Analyst,110000,35,Male,Remote,High School,9,1.8,7.5,True
EMP-4230,2018-03-27,Engineering,Engineering Manager,151100,55,Male,London,Bachelor,24,2.8,1.7,True
EMP-4231,2023-09-29,Engineering,Engineering Manager,160200,54,Non-binary,Berlin,Bachelor,5,1.8,7.1,True
EMP-4232,2023-01-21,HR,HR Director,101300,58,Female,Toronto,Bachelor,13,4.6,8.9,True
EMP-4233,2021-03-14,Sales,SDR,87800,40,Non-binary,New York,Master,15,1.8,4.7,True
EMP-4234,2022-08-03,Legal,Paralegal,95700,49,Male,Sydney,PhD,28,4.1,3.0,True
EMP-4235,2015-10-25,Operations,COO,96500,50,Male,New York,Master,24,3.4,7.4,True
EMP-4236,2019-01-27,Sales,VP of Sales,143100,30,Male,Remote,Bachelor,5,1.7,9.3,True
EMP-4237,2015-05-03,Product,Senior PM,139900,46,Female,Sydney,PhD,23,1.6,4.8,True
EMP-4238,2019-10-24,HR,Recruiter,65700,30,Female,Berlin,Master,0,1.3,2.6,True
EMP-4239,2023-11-06,Legal,General Counsel,148700,25,Female,Berlin,Bachelor,2,2.7,1.6,True
EMP-4240,2017-07-04,HR,HR Coordinator,57900,53,Male,New York,Master,31,3.4,7.3,True
EMP-4241,2022-06-03,Engineering,Junior Dev,98500,50,Non-binary,Toronto,Master,28,3.5,4.6,True
EMP-4242,2015-02-23,HR,HR Director,115300,34,Male,Remote,PhD,6,1.9,3.4,True
EMP-4243,2021-08-02,HR,HR Director,101600,25,Female,London,PhD,4,2.6,7.2,True
EMP-4244,2017-05-20,Engineering,Staff Engineer,164500,30,Male,London,PhD,7,3.3,3.4,True
EMP-4245,2021-01-14,Product,Product Analyst,101100,57,Non-binary,Toronto,Master,0,1.8,4.2,True
EMP-4246,2021-05-04,Engineering,Junior Dev,111000,30,Female,Berlin,Master,2,2.1,9.1,True
EMP-4247,2022-08-06,Engineering,Junior Dev,93300,57,Non-binary,Toronto,Bachelor,12,2.2,6.0,True
EMP-4248,2019-07-20,Legal,Associate,118200,56,Male,New York,PhD,21,2.6,4.6,True
EMP-4249,2016-09-19,Product,VP of Product,151600,36,Non-binary,New York,High School,3,4.7,7.1,True
EMP-4250,2016-08-20,Finance,Accountant,98500,49,Female,Toronto,PhD,2,1.8,4.7,False
EMP-4251,2015-07-29,Product,Senior PM,134100,31,Non-binary,Remote,Master,6,1.4,2.0,True
EMP-4252,2021-07-02,Finance,Analyst,78100,53,Male,New York,PhD,25,1.7,9.1,True
